,date,population,spend_acf,spend_aer,spend_all,spend_all_inchigh,spend_all_incmiddle,spend_apg,spend_grf,spend_hcs,spend_tws,statefips,year,month,day,policy,lndailynewdeaths,dailynewdeaths,lndailynewcases,deaths,cases,dailynewcases,day_,dayofyear
2240,2020-01-24,12671821,0.000601,-0.179,-0.0314,-0.0415,-0.025,-0.0438,-0.0309,-0.0346,-0.0578,17,2020,1,24,0,0.0,0,0.0,0,0,427.3794830371567,0,24
2241,2020-01-25,12671821,0.0277,-0.165,0.0016699999999999,-0.0113,0.0118,0.00739,0.063,-0.0173,-0.0266,17,2020,1,25,0,0.0,0,0.0,0,1,0.0,1,25
2242,2020-01-26,12671821,-0.0089,-0.182,-0.0301,-0.0416,-0.0234,-0.0331,0.00402,-0.0359,-0.0571,17,2020,1,26,0,0.0,0,0.0,0,1,0.0,2,26
2243,2020-01-27,12671821,-0.0108,-0.212,-0.0455,-0.0571,-0.0421,-0.0406,-0.0426,-0.0602,-0.0673,17,2020,1,27,0,0.0,0,0.0,0,1,0.0,3,27
2244,2020-01-28,12671821,-0.0032,-0.227,-0.0399,-0.049,-0.0371,-0.0293,-0.0481,-0.0505,-0.0593,17,2020,1,28,0,0.0,0,0.0,0,1,0.0,4,28
2245,2020-01-29,12671821,0.0043,-0.197,-0.0577,-0.0631,-0.0592,-0.0325,-0.0924,-0.0317,-0.0605,17,2020,1,29,0,0.0,0,0.0,0,1,0.0,5,29
2246,2020-01-30,12671821,0.0334,-0.158,-0.0158,-0.0247,-0.0113,0.0364,-0.0328,0.065,-0.044,17,2020,1,30,0,0.0,0,0.0,0,1,0.0,6,30
2247,2020-01-31,12671821,0.0602,0.0976,0.0252,0.018,0.0282,0.0856,0.0215,0.106,0.0108,17,2020,1,31,0,0.0,0,0.0,0,2,1.0,7,31
2248,2020-02-01,12671821,0.0661,0.0313,0.0242,0.0248,0.0255,0.096,0.03,0.0815,0.0391,17,2020,2,1,0,0.0,0,0.0,0,2,0.0,8,32
2249,2020-02-02,12671821,0.0376,-0.0105,0.00835,0.00974,0.0121,0.0587,0.00509,0.0871,0.0415,17,2020,2,2,0,0.0,0,0.0,0,2,0.0,9,33
2250,2020-02-03,12671821,0.0438,0.0278,0.0159,0.0195,0.0171,0.0713,-0.00317,0.123,0.0594,17,2020,2,3,0,0.0,0,0.0,0,2,0.0,10,34
2251,2020-02-04,12671821,0.0383,0.0163,0.0176,0.0246,0.0155,0.059,0.0103,0.124,0.0555,17,2020,2,4,0,0.0,0,0.0,0,2,0.0,11,35
2252,2020-02-05,12671821,0.031,0.00542,0.0189,0.0281,0.0176,0.0349,0.0388,0.0738,0.0448,17,2020,2,5,0,0.0,0,0.0,0,2,0.0,12,36
2253,2020-02-06,12671821,-0.0158,-0.0047,-0.0243,-0.0163,-0.0305,-0.0301,-0.0193,-0.0173,0.000269,17,2020,2,6,0,0.0,0,0.0,0,2,0.0,13,37
2254,2020-02-07,12671821,-0.0428,-0.019,-0.0365,-0.028,-0.0392,-0.042,-0.0405,-0.0314,-0.0258,17,2020,2,7,0,0.0,0,0.0,0,2,0.0,14,38
2255,2020-02-08,12671821,-0.0486,0.0376,-0.0338,-0.0302,-0.036,-0.0374,-0.0404,-0.0299,-0.0462,17,2020,2,8,0,0.0,0,0.0,0,2,0.0,15,39
2256,2020-02-09,12671821,-0.0363,0.0789,-0.0317,-0.0273,-0.037,-0.044,-0.0341,-0.0342,-0.0586,17,2020,2,9,0,0.0,0,0.0,0,2,0.0,16,40
2257,2020-02-10,12671821,-0.0433,0.0786,-0.0292,-0.0308,-0.0286,-0.0394,0.00567,-0.0354,-0.0681,17,2020,2,10,0,0.0,0,0.0,0,2,0.0,17,41
2258,2020-02-11,12671821,-0.0508,0.0819,-0.0361,-0.051,-0.0283,-0.0365,0.00882,-0.0651,-0.0435,17,2020,2,11,0,0.0,0,0.0,0,2,0.0,18,42
2259,2020-02-12,12671821,-0.0451,0.0645,-0.027,-0.0429,-0.0198,-0.0273,0.0249,-0.0484,-0.037,17,2020,2,12,0,0.0,0,0.0,0,2,0.0,19,43
2260,2020-02-13,12671821,-0.0481,0.0545,-0.0344,-0.0489,-0.028,-0.0275,-0.0007059999999999,-0.0534,-0.0307,17,2020,2,13,0,0.0,0,0.0,0,2,0.0,20,44
2261,2020-02-14,12671821,-0.0631,0.0671,-0.0431,-0.058,-0.0386,-0.0482,-0.0154,-0.057,-0.0291,17,2020,2,14,0,0.0,0,0.0,0,2,0.0,21,45
2262,2020-02-15,12671821,-0.0603,0.058,-0.0564,-0.0804,-0.0455,-0.111,-0.0247,-0.0636,-0.0413,17,2020,2,15,0,0.0,0,0.0,0,2,0.0,22,46
2263,2020-02-16,12671821,-0.0489,0.0484,-0.0517,-0.0722,-0.0392,-0.0919,-0.0171,-0.0726,-0.0459,17,2020,2,16,0,0.0,0,0.0,0,2,0.0,23,47
2264,2020-02-17,12671821,-0.0466,0.0397,-0.0461,-0.0545,-0.0391,-0.0932,-0.005,-0.0435,-0.0641,17,2020,2,17,0,0.0,0,0.0,0,2,0.0,24,48
2265,2020-02-18,12671821,-0.0573,0.038,-0.0542,-0.0594,-0.0477,-0.102,-0.0242,-0.0899,-0.0615,17,2020,2,18,0,0.0,0,0.0,0,2,0.0,25,49
2266,2020-02-19,12671821,-0.0625,0.0587,-0.0595,-0.0644,-0.0548,-0.113,-0.0436,-0.066,-0.072,17,2020,2,19,0,0.0,0,0.0,0,2,0.0,26,50
2267,2020-02-20,12671821,-0.0541,0.016,-0.0481,-0.0561,-0.0386,-0.0901,-0.0108,-0.0797,-0.0498,17,2020,2,20,0,0.0,0,0.0,0,2,0.0,27,51
2268,2020-02-21,12671821,-0.0381,-0.0146,-0.049,-0.0542,-0.0421,-0.0923,-0.00493,-0.0985,-0.0665,17,2020,2,21,0,0.0,0,0.0,0,2,0.0,28,52
2269,2020-02-22,12671821,-0.0572,-0.0135,-0.0484,-0.0431,-0.0468,-0.0475,-0.0131,-0.108,-0.0564,17,2020,2,22,0,0.0,0,0.0,0,2,0.0,29,53
2270,2020-02-23,12671821,-0.0563,-0.0679,-0.0449,-0.0398,-0.0439,-0.0555,0.00703,-0.0989,-0.027,17,2020,2,23,0,0.0,0,0.0,0,2,0.0,30,54
2271,2020-02-24,12671821,-0.0606,-0.0746,-0.053,-0.0511,-0.0517,-0.0799,-0.00936,-0.0847,-0.0343,17,2020,2,24,0,0.0,0,0.0,0,2,0.0,31,55
2272,2020-02-25,12671821,-0.0694,-0.0791,-0.0572,-0.0571,-0.0547,-0.0863,-0.0159,-0.0802,-0.0466,17,2020,2,25,0,0.0,0,0.0,0,2,0.0,32,56
2273,2020-02-26,12671821,-0.0605,-0.122,-0.052,-0.0685,-0.0456,-0.0713,0.000675,-0.0928,-0.0676,17,2020,2,26,0,0.0,0,0.0,0,2,0.0,33,57
2274,2020-02-27,12671821,-0.0602,-0.115,-0.0581,-0.0629,-0.0594,-0.0725,-0.00365,-0.0854,-0.103,17,2020,2,27,0,0.0,0,0.0,0,2,0.0,34,58
2275,2020-02-28,12671821,-0.0684,-0.146,-0.0613,-0.0693,-0.061,-0.0584,0.00728,-0.0797,-0.11,17,2020,2,28,0,0.0,0,0.0,0,2,0.0,35,59
2276,2020-02-29,12671821,-0.0628,-0.122,-0.0379,-0.0506,-0.0401,-0.022,0.0378,-0.064,-0.103,17,2020,2,29,0,0.0,0,0.0,0,2,0.0,36,60
2277,2020-03-01,12671821,-0.0638,-0.144,-0.0563,-0.0719,-0.0542,-0.0175,0.0388,-0.0828,-0.138,17,2020,3,1,0,0.0,0,0.0,0,3,1.0,37,61
2278,2020-03-02,12671821,-0.0703,-0.0751,-0.0546,-0.0615,-0.057,-0.0284,0.0262,-0.0771,-0.145,17,2020,3,2,0,0.0,0,0.0,0,3,0.0,38,62
2279,2020-03-03,12671821,-0.0605,-0.0262,-0.0431,-0.0526,-0.0458,-0.0156,0.0476,-0.0611,-0.16,17,2020,3,3,0,0.0,0,0.0,0,4,1.0,39,63
2280,2020-03-04,12671821,-0.0761,-0.0216,-0.052,-0.0493,-0.0563,-0.0195,0.0585,-0.0482,-0.172,17,2020,3,4,0,0.0,0,0.0,0,4,0.0,40,64
2281,2020-03-05,12671821,-0.0775,-0.0226,-0.0592,-0.049,-0.062,-0.0387,0.0485,-0.0615,-0.1639999999999999,17,2020,3,5,0,0.0,0,0.0,0,4,0.0,41,65
2282,2020-03-06,12671821,-0.0691,-0.0309,-0.0646,-0.0596,-0.0634,-0.0488,0.046,-0.0682,-0.165,17,2020,3,6,0,0.0,0,0.0,0,5,1.0,42,66
2283,2020-03-07,12671821,-0.0628,-0.0274,-0.0598,-0.0564,-0.0571,-0.0788,0.0346,-0.0681,-0.166,17,2020,3,7,0,0.0,0,0.0,0,6,1.0,43,67
2284,2020-03-08,12671821,-0.0732,0.00139,-0.0457,-0.0446,-0.0462,-0.0806,0.0414,-0.0667,-0.154,17,2020,3,8,0,0.0,0,0.0,0,6,0.0,44,68
2285,2020-03-09,12671821,-0.078,-0.0398,-0.0539,-0.0684,-0.0454,-0.0729,0.0592,-0.0915,-0.179,17,2020,3,9,0,0.0,0,0.0,0,7,1.0,45,69
2286,2020-03-10,12671821,-0.093,-0.0919,-0.07,-0.0838,-0.0599,-0.0907,0.0569,-0.108,-0.2,17,2020,3,10,0,0.0,0,1.3862943611198906,0,11,4.0,46,70
2287,2020-03-11,12671821,-0.0942,-0.121,-0.0672,-0.071,-0.063,-0.0865,0.0903,-0.129,-0.208,17,2020,3,11,0,0.0,0,2.079441541679836,0,19,8.0,47,71
2288,2020-03-12,12671821,-0.107,-0.103,-0.055,-0.056,-0.0536,-0.0808,0.212,-0.156,-0.221,17,2020,3,12,0,0.0,0,1.791759469228055,0,25,6.0,48,72
2289,2020-03-13,12671821,-0.1369999999999999,-0.149,-0.0401,-0.0426,-0.0415,-0.0813,0.386,-0.18,-0.242,17,2020,3,13,0,0.0,0,1.9459101490553128,0,32,7.0,49,73
2290,2020-03-14,12671821,-0.183,-0.214,-0.0467,-0.0496,-0.0486,-0.109,0.479,-0.183,-0.262,17,2020,3,14,0,0.0,0,2.6390573296152584,0,46,14.0,50,74
2291,2020-03-15,12671821,-0.216,-0.295,-0.0533,-0.0607,-0.0492,-0.13,0.542,-0.179,-0.295,17,2020,3,15,0,0.0,0,2.995732273553992,0,66,20.0,51,75
2292,2020-03-16,12671821,-0.238,-0.355,-0.0436,-0.0447,-0.0444,-0.146,0.642,-0.182,-0.303,17,2020,3,16,1,0.0,0,3.332204510175204,0,94,28.0,52,76
2293,2020-03-17,12671821,-0.28,-0.408,-0.0611,-0.0657,-0.0603,-0.176,0.688,-0.23,-0.346,17,2020,3,17,1,0.0,0,2.302585092994046,0,104,10.0,53,77
2294,2020-03-18,12671821,-0.336,-0.482,-0.0861,-0.0988,-0.0814,-0.222,0.705,-0.287,-0.398,17,2020,3,18,1,0.0,1,4.007333185232471,1,159,55.0,54,78
2295,2020-03-19,12671821,-0.394,-0.581,-0.123,-0.146,-0.113,-0.271,0.6729999999999999,-0.35,-0.438,17,2020,3,19,1,0.0,0,4.84418708645859,1,286,127.0,55,79
2296,2020-03-20,12671821,-0.457,-0.604,-0.148,-0.176,-0.134,-0.316,0.645,-0.392,-0.475,17,2020,3,20,1,1.0986122886681098,3,4.897839799950911,4,420,134.0,56,80
2297,2020-03-21,12671821,-0.536,-0.636,-0.187,-0.218,-0.1689999999999999,-0.37,0.5589999999999999,-0.414,-0.515,17,2020,3,21,1,0.0,1,5.093750200806762,5,583,163.0,57,81
2298,2020-03-22,12671821,-0.611,-0.6729999999999999,-0.233,-0.261,-0.218,-0.428,0.4320000000000001,-0.414,-0.5589999999999999,17,2020,3,22,1,0.0,1,5.123963979403259,6,751,168.0,58,82
2299,2020-03-23,12671821,-0.657,-0.713,-0.286,-0.319,-0.269,-0.468,0.299,-0.514,-0.615,17,2020,3,23,1,1.0986122886681098,3,5.690359454324057,9,1047,296.0,59,83
2300,2020-03-24,12671821,-0.67,-0.755,-0.31,-0.342,-0.293,-0.484,0.239,-0.5760000000000001,-0.645,17,2020,3,24,1,1.0986122886681098,3,5.472270673671472,12,1285,238.0,60,84
2301,2020-03-25,12671821,-0.68,-0.775,-0.329,-0.361,-0.312,-0.499,0.185,-0.597,-0.665,17,2020,3,25,1,1.3862943611198906,4,5.521460917862246,16,1535,250.0,61,85
2302,2020-03-26,12671821,-0.6890000000000001,-0.782,-0.346,-0.375,-0.331,-0.51,0.108,-0.61,-0.682,17,2020,3,26,1,1.6094379124341005,5,5.82600010738045,21,1874,339.0,62,86
2303,2020-03-27,12671821,-0.7,-0.8109999999999999,-0.386,-0.414,-0.373,-0.532,-0.0185,-0.624,-0.713,17,2020,3,27,1,1.6094379124341005,5,6.498282149476434,26,2538,664.0,63,87
2304,2020-03-28,12671821,-0.706,-0.847,-0.4,-0.428,-0.387,-0.546,-0.0394,-0.622,-0.728,17,2020,3,28,1,2.3978952727983707,11,6.19644412779452,37,3029,491.0,64,88
2305,2020-03-29,12671821,-0.703,-0.84,-0.397,-0.429,-0.383,-0.535,-0.00873,-0.615,-0.731,17,2020,3,29,1,2.5649493574615367,13,6.249975242259482,50,3547,518.0,65,89
2306,2020-03-30,12671821,-0.701,-0.836,-0.387,-0.423,-0.371,-0.525,0.0149,-0.6,-0.7290000000000001,17,2020,3,30,1,3.0445224377234235,21,6.97354301952014,71,4615,1068.0,66,90
2307,2020-03-31,12671821,-0.701,-0.8220000000000001,-0.38,-0.414,-0.365,-0.519,0.0351,-0.573,-0.727,17,2020,3,31,1,2.5649493574615367,13,6.12029741895095,84,5070,455.0,67,91
2308,2020-04-01,12671821,-0.6920000000000001,-0.81,-0.369,-0.409,-0.354,-0.496,0.0567,-0.5589999999999999,-0.711,17,2020,4,1,1,3.1354942159291497,23,6.826545223556594,107,5992,922.0,68,92
2309,2020-04-02,12671821,-0.6859999999999999,-0.794,-0.36,-0.4,-0.345,-0.483,0.0789,-0.564,-0.71,17,2020,4,2,1,3.6635616461296463,39,6.893656354602635,146,6978,986.0,69,93
2310,2020-04-03,12671821,-0.677,-0.792,-0.351,-0.395,-0.335,-0.474,0.0912,-0.5710000000000001,-0.7020000000000001,17,2020,4,3,1,2.9444389791664403,19,6.57507584059962,165,7695,717.0,70,94
2311,2020-04-04,12671821,-0.664,-0.787,-0.343,-0.387,-0.328,-0.449,0.109,-0.575,-0.703,17,2020,4,4,1,3.8501476017100575,47,7.0975488506147935,212,8904,1209.0,71,95
2312,2020-04-05,12671821,-0.657,-0.787,-0.33,-0.374,-0.315,-0.44,0.122,-0.584,-0.703,17,2020,4,5,1,3.58351893845611,36,7.281385663570282,248,10357,1453.0,72,96
2313,2020-04-06,12671821,-0.649,-0.7829999999999999,-0.3229999999999999,-0.368,-0.308,-0.428,0.135,-0.591,-0.701,17,2020,4,6,1,3.555348061489413,35,6.823286122355688,283,11276,919.0,73,97
2314,2020-04-07,12671821,-0.65,-0.792,-0.32,-0.37,-0.3,-0.421,0.139,-0.617,-0.7020000000000001,17,2020,4,7,1,3.258096538021482,26,6.893656354602635,309,12262,986.0,74,98
2315,2020-04-08,12671821,-0.6509999999999999,-0.802,-0.325,-0.375,-0.301,-0.42,0.147,-0.64,-0.711,17,2020,4,8,1,4.31748811353631,75,7.160069207596128,384,13549,1287.0,75,99
2316,2020-04-09,12671821,-0.647,-0.802,-0.325,-0.374,-0.302,-0.416,0.156,-0.647,-0.72,17,2020,4,9,1,4.382026634673881,80,7.332369205929062,464,15078,1529.0,76,100
2317,2020-04-10,12671821,-0.6459999999999999,-0.8059999999999999,-0.319,-0.368,-0.297,-0.407,0.19,-0.647,-0.7290000000000001,17,2020,4,10,1,4.248495242049359,70,7.203405521083095,534,16422,1344.0,77,101
2318,2020-04-11,12671821,-0.642,-0.8109999999999999,-0.316,-0.364,-0.294,-0.408,0.204,-0.662,-0.7290000000000001,17,2020,4,11,1,4.290459441148391,73,7.289610521451168,607,17887,1465.0,78,102
2319,2020-04-12,12671821,-0.649,-0.821,-0.339,-0.384,-0.318,-0.43,0.135,-0.664,-0.733,17,2020,4,12,1,4.31748811353631,75,7.164720378771857,682,19180,1293.0,79,103
2320,2020-04-13,12671821,-0.65,-0.816,-0.346,-0.388,-0.325,-0.447,0.106,-0.6559999999999999,-0.737,17,2020,4,13,1,3.80666248977032,45,7.421775793644648,727,20852,1672.0,80,104
2321,2020-04-14,12671821,-0.644,-0.8079999999999999,-0.335,-0.378,-0.315,-0.426,0.132,-0.637,-0.7340000000000001,17,2020,4,14,1,4.290459441148391,73,7.067319848653476,800,22025,1173.0,81,105
2322,2020-04-15,12671821,-0.632,-0.785,-0.305,-0.363,-0.287,-0.402,0.121,-0.58,-0.7340000000000001,17,2020,4,15,1,4.356708826689592,78,7.108244139731541,878,23247,1222.0,82,106
2323,2020-04-16,12671821,-0.628,-0.7809999999999999,-0.286,-0.356,-0.265,-0.374,0.121,-0.532,-0.73,17,2020,4,16,1,4.382026634673881,80,7.204892510204673,958,24593,1346.0,83,107
2324,2020-04-17,12671821,-0.623,-0.794,-0.28,-0.36,-0.255,-0.368,0.0641,-0.516,-0.732,17,2020,4,17,1,4.812184355372417,123,7.039660349862076,1081,25734,1141.0,84,108
2325,2020-04-18,12671821,-0.62,-0.795,-0.269,-0.356,-0.244,-0.359,0.024,-0.491,-0.725,17,2020,4,18,1,4.110873864173311,61,7.518064181233077,1142,27575,1841.0,85,109
2326,2020-04-19,12671821,-0.605,-0.794,-0.243,-0.336,-0.218,-0.35,0.0242,-0.475,-0.715,17,2020,4,19,1,4.867534450455582,130,7.368339686311381,1272,29160,1585.0,86,110
2327,2020-04-20,12671821,-0.588,-0.792,-0.226,-0.325,-0.199,-0.335,-0.000339,-0.456,-0.711,17,2020,4,20,1,3.4011973816621555,30,7.087573705557972,1302,30357,1197.0,87,111
2328,2020-04-21,12671821,-0.5720000000000001,-0.797,-0.191,-0.295,-0.1639999999999999,-0.279,0.0594,-0.448,-0.7020000000000001,17,2020,4,21,1,4.043051267834549,57,7.048386408721884,1359,31508,1151.0,88,112
2329,2020-04-22,12671821,-0.5710000000000001,-0.8170000000000001,-0.21,-0.291,-0.195,-0.286,-0.0267,-0.489,-0.7070000000000001,17,2020,4,22,1,4.787491742782046,120,7.346655163176539,1479,33059,1551.0,89,113
2330,2020-04-23,12671821,-0.569,-0.828,-0.215,-0.293,-0.196,-0.287,-0.0273,-0.515,-0.705,17,2020,4,23,1,4.584967478670572,98,7.625107148238901,1577,35108,2049.0,90,114
2331,2020-04-24,12671821,-0.565,-0.8190000000000001,-0.212,-0.283,-0.196,-0.272,-0.00209,-0.517,-0.705,17,2020,4,24,1,4.7791234931115305,119,7.510430556378004,1696,36935,1827.0,91,115
2332,2020-04-25,12671821,-0.5579999999999999,-0.8170000000000001,-0.215,-0.287,-0.197,-0.263,0.0296,-0.524,-0.7120000000000001,17,2020,4,25,1,4.68213122712422,108,7.9094894926737584,1804,39658,2723.0,92,116
2333,2020-04-26,12671821,-0.551,-0.8190000000000001,-0.209,-0.282,-0.188,-0.229,0.104,-0.53,-0.71,17,2020,4,26,1,4.382026634673881,80,7.6586995582682995,1884,41777,2119.0,93,117
2334,2020-04-27,12671821,-0.5529999999999999,-0.828,-0.2,-0.27,-0.181,-0.195,0.173,-0.552,-0.7120000000000001,17,2020,4,27,1,4.07753744390572,59,7.661997558901893,1943,43903,2126.0,94,118
2335,2020-04-28,12671821,-0.56,-0.84,-0.226,-0.294,-0.208,-0.254,0.1,-0.552,-0.721,17,2020,4,28,1,3.8918202981106265,49,7.590852123688581,1992,45883,1980.0,95,119
2336,2020-04-29,12671821,-0.55,-0.8190000000000001,-0.206,-0.283,-0.176,-0.244,0.239,-0.5579999999999999,-0.721,17,2020,4,29,1,4.941642422609304,140,7.704811922932594,2132,48102,2219.0,96,120
2337,2020-04-30,12671821,-0.546,-0.807,-0.195,-0.275,-0.165,-0.235,0.268,-0.5589999999999999,-0.715,17,2020,4,30,1,4.48863636973214,89,7.720017940432244,2221,50355,2253.0,97,121
2338,2020-05-01,12671821,-0.537,-0.79,-0.191,-0.272,-0.159,-0.235,0.258,-0.56,-0.6990000000000001,17,2020,5,1,1,4.941642422609304,140,7.848933726364073,2361,52918,2563.0,98,122
2339,2020-05-02,12671821,-0.53,-0.774,-0.18,-0.262,-0.148,-0.232,0.242,-0.556,-0.6859999999999999,17,2020,5,2,1,4.634728988229637,103,8.051022208190679,2464,56055,3137.0,99,123
2340,2020-05-03,12671821,-0.526,-0.763,-0.176,-0.256,-0.144,-0.237,0.252,-0.56,-0.682,17,2020,5,3,1,4.718498871295094,112,7.8038433035387715,2576,58505,2450.0,100,124
2341,2020-05-04,12671821,-0.525,-0.7509999999999999,-0.1689999999999999,-0.238,-0.141,-0.248,0.251,-0.537,-0.675,17,2020,5,4,1,4.02535169073515,56,8.004365564979574,2632,61499,2994.0,101,125
2342,2020-05-05,12671821,-0.527,-0.737,-0.1669999999999999,-0.233,-0.141,-0.242,0.253,-0.53,-0.6729999999999999,17,2020,5,5,1,3.713572066704309,41,7.75833346749091,2673,63840,2341.0,102,126
2343,2020-05-06,12671821,-0.534,-0.742,-0.165,-0.235,-0.141,-0.242,0.232,-0.505,-0.655,17,2020,5,6,1,5.135798437050261,170,7.625107148238901,2843,65889,2049.0,103,127
2344,2020-05-07,12671821,-0.5329999999999999,-0.747,-0.168,-0.237,-0.145,-0.26,0.2,-0.483,-0.648,17,2020,5,7,1,4.897839799950911,134,7.729735331385051,2977,68164,2275.0,104,128
2345,2020-05-08,12671821,-0.53,-0.75,-0.1639999999999999,-0.234,-0.138,-0.263,0.22,-0.471,-0.648,17,2020,5,8,1,5.087596335232384,162,7.87777633327726,3139,70802,2638.0,105,129
2346,2020-05-09,12671821,-0.526,-0.76,-0.161,-0.228,-0.136,-0.263,0.25,-0.471,-0.647,17,2020,5,9,1,4.812184355372417,123,7.967626739333816,3262,73688,2886.0,106,130
2347,2020-05-10,12671821,-0.506,-0.752,-0.17,-0.237,-0.145,-0.276,0.214,-0.478,-0.649,17,2020,5,10,1,4.605170185988092,100,7.749322464660356,3362,76008,2320.0,107,131
2348,2020-05-11,12671821,-0.511,-0.7559999999999999,-0.191,-0.266,-0.163,-0.284,0.142,-0.47,-0.647,17,2020,5,11,1,4.158883083359672,64,7.410951875583635,3426,77662,1654.0,108,132
2349,2020-05-12,12671821,-0.529,-0.752,-0.197,-0.274,-0.165,-0.292,0.13,-0.454,-0.634,17,2020,5,12,0,3.9889840465642745,54,7.2868764117507006,3480,79123,1461.0,109,133
2350,2020-05-13,12671821,-0.53,-0.7440000000000001,-0.199,-0.275,-0.1669999999999999,-0.295,0.1369999999999999,-0.479,-0.636,17,2020,5,13,0,4.919980925828125,137,8.305236829492593,3617,83168,4045.0,110,134
2351,2020-05-14,12671821,-0.532,-0.735,-0.204,-0.274,-0.174,-0.291,0.124,-0.486,-0.639,17,2020,5,14,0,5.288267030694535,198,7.441906728051626,3815,84874,1706.0,111,135
2352,2020-05-15,12671821,-0.53,-0.737,-0.206,-0.27,-0.18,-0.291,0.0979,-0.467,-0.64,17,2020,5,15,0,4.867534450455582,130,8.073091199693152,3945,88081,3207.0,112,136
2353,2020-05-16,12671821,-0.523,-0.713,-0.204,-0.267,-0.183,-0.285,0.0716,-0.466,-0.638,17,2020,5,16,0,4.867534450455582,130,7.802618063442671,4075,90528,2447.0,113,137
2354,2020-05-17,12671821,-0.539,-0.73,-0.2,-0.262,-0.18,-0.263,0.091,-0.454,-0.642,17,2020,5,17,0,4.30406509320417,74,7.669028288589683,4149,92669,2141.0,114,138
2355,2020-05-18,12671821,-0.53,-0.731,-0.183,-0.247,-0.1639999999999999,-0.244,0.161,-0.417,-0.639,17,2020,5,18,0,3.8918202981106265,49,7.43307534889858,4198,94360,1691.0,115,139
2356,2020-05-19,12671821,-0.509,-0.716,-0.178,-0.238,-0.16,-0.245,0.146,-0.393,-0.638,17,2020,5,19,0,4.07753744390572,59,7.790696031174737,4257,96778,2418.0,116,140
2357,2020-05-20,12671821,-0.504,-0.727,-0.173,-0.228,-0.157,-0.235,0.144,-0.373,-0.637,17,2020,5,20,0,4.955827057601262,142,7.326465613840322,4399,98298,1520.0,117,141
2358,2020-05-21,12671821,-0.491,-0.7140000000000001,-0.163,-0.223,-0.145,-0.226,0.161,-0.368,-0.629,17,2020,5,21,0,4.997212273764115,148,7.789454566086673,4547,100713,2415.0,118,142
2359,2020-05-22,12671821,-0.486,-0.6920000000000001,-0.152,-0.211,-0.135,-0.22,0.185,-0.361,-0.62,17,2020,5,22,0,4.465908118654584,87,7.732807530422021,4634,102995,2282.0,119,143
2360,2020-05-23,12671821,-0.493,-0.7090000000000001,-0.159,-0.219,-0.141,-0.222,0.18,-0.354,-0.617,17,2020,5,23,0,4.663439094112067,106,7.906547232368037,4740,105710,2715.0,120,144
2361,2020-05-24,12671821,-0.489,-0.687,-0.151,-0.213,-0.13,-0.225,0.172,-0.36,-0.604,17,2020,5,24,0,4.343805421853683,77,7.779048644925556,4817,108100,2390.0,121,145
2362,2020-05-25,12671821,-0.483,-0.684,-0.155,-0.223,-0.131,-0.247,0.127,-0.37,-0.594,17,2020,5,25,0,4.204692619390967,67,7.80016307039296,4884,110541,2441.0,122,146
2363,2020-05-26,12671821,-0.481,-0.6779999999999999,-0.151,-0.214,-0.13,-0.235,0.151,-0.353,-0.593,17,2020,5,26,0,3.332204510175204,28,7.442492722794441,4912,112248,1707.0,123,147
2364,2020-05-27,12671821,-0.481,-0.667,-0.147,-0.212,-0.125,-0.219,0.1369999999999999,-0.317,-0.59,17,2020,5,27,0,3.871201010907892,48,7.121252453244543,4960,113486,1238.0,124,148
2365,2020-05-28,12671821,-0.483,-0.675,-0.145,-0.208,-0.121,-0.212,0.122,-0.277,-0.585,17,2020,5,28,0,5.062595033026967,158,7.026426808699638,5118,114612,1126.0,125,149
2366,2020-05-29,12671821,-0.475,-0.6559999999999999,-0.144,-0.212,-0.12,-0.212,0.0931,-0.287,-0.5770000000000001,17,2020,5,29,0,4.672828834461906,107,7.323830566202317,5225,116128,1516.0,126,150
2367,2020-05-30,12671821,-0.454,-0.631,-0.142,-0.207,-0.117,-0.211,0.0804,-0.304,-0.5720000000000001,17,2020,5,30,0,4.4188406077965965,83,7.418180822726788,5308,117794,1666.0,127,151
2368,2020-05-31,12671821,-0.436,-0.635,-0.143,-0.207,-0.116,-0.207,0.0823,-0.307,-0.5660000000000001,17,2020,5,31,0,4.0943445622221,60,7.310550158534423,5368,119290,1496.0,128,152
2369,2020-06-01,12671821,-0.424,-0.627,-0.133,-0.201,-0.103,-0.211,0.0914,-0.32,-0.546,17,2020,6,1,0,4.060443010546419,58,7.168579897264035,5426,120588,1298.0,129,153
2370,2020-06-02,12671821,-0.415,-0.626,-0.131,-0.198,-0.101,-0.206,0.0795,-0.303,-0.547,17,2020,6,2,0,3.4657359027997265,32,6.982862751468942,5458,121666,1078.0,130,154
2371,2020-06-03,12671821,-0.408,-0.6409999999999999,-0.141,-0.212,-0.109,-0.216,0.0708,-0.31,-0.5479999999999999,17,2020,6,3,0,4.691347882229144,109,7.3639135014058175,5567,123244,1578.0,131,155
2372,2020-06-04,12671821,-0.399,-0.635,-0.146,-0.212,-0.116,-0.224,0.0696,-0.338,-0.5379999999999999,17,2020,6,4,0,4.584967478670572,98,6.942156705699468,5665,124279,1035.0,132,156
2373,2020-06-05,12671821,-0.396,-0.6459999999999999,-0.141,-0.203,-0.112,-0.211,0.0797,-0.318,-0.537,17,2020,6,5,0,4.672828834461906,107,6.76849321164863,5772,125149,870.0,133,157
